,City,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,windspeed,winddir,sealevelpressure,cloudcover,visibility,moonphase,conditions,Year,Month,Date_split,sunrise h,sunrise m,sunrise s,sunset h,sunset m,sunset s
9718,4.0,37.9,26.0,32.6,42.7,26.0,35.4,20.4,49.8,29.3,257.7,1001.3,49.2,5.9,0.53,4.0,2019,6,19,5,42,21,18,52,25
9719,4.0,37.9,26.0,32.6,42.7,26.0,35.4,20.4,49.8,29.3,257.7,1001.3,49.2,5.9,0.53,4.0,2019,6,19,5,42,21,18,52,25
9720,5.0,32.1,24.0,27.8,36.0,24.0,29.7,22.3,73.44,25.9,256.2,1000.5,65.2,4.1,0.53,5.0,2019,6,19,5,42,1,19,13,36
9721,6.0,32.0,22.8,26.9,35.9,22.8,28.2,21.4,73.52,18.4,116.1,1001.3,42.0,3.1,0.53,6.0,2019,6,19,5,33,2,19,23,4
9722,7.0,31.0,24.0,27.9,32.7,24.0,28.8,21.2,69.79,22.3,251.3,1001.5,74.7,2.9,0.53,7.0,2019,6,19,5,16,3,19,3,51
9723,8.0,37.1,26.0,31.3,59.3,26.0,42.1,27.7,82.42,15.0,128.8,999.5,57.6,3.6,0.53,8.0,2019,6,19,4,52,18,18,23,16
9724,9.0,31.4,24.0,27.9,33.3,24.0,28.9,21.1,69.15,22.3,226.7,1001.4,77.8,2.7,0.53,9.0,2019,6,19,5,12,44,19,2,26
9725,10.0,32.0,26.3,29.0,41.3,26.3,35.4,26.1,84.89,22.3,212.3,1004.0,64.2,2.8,0.53,10.0,2019,6,19,6,1,51,19,18,0
9726,11.0,37.0,26.0,31.1,39.9,26.0,33.2,20.7,56.05,14.8,102.9,999.9,43.6,3.3,0.53,11.0,2019,6,19,5,23,26,19,21,23
9727,12.0,40.3,30.0,34.6,46.2,37.5,40.1,22.8,52.51,14.8,176.4,998.6,33.3,4.5,0.53,12.0,2019,6,19,4,58,41,18,42,45
9728,13.0,28.8,24.1,26.1,31.7,24.1,26.8,22.0,78.66,11.2,265.0,1004.0,72.4,7.0,0.53,13.0,2019,6,19,5,58,39,19,13,4
9729,14.0,32.9,27.4,29.8,41.7,32.3,37.2,26.3,81.94,9.4,235.0,1003.1,76.2,4.0,0.53,14.0,2019,6,19,5,57,19,19,22,32
9730,2.0,35.8,23.9,30.9,36.7,23.9,32.3,20.0,55.86,31.7,171.3,1000.9,31.7,5.5,0.55,2.0,2019,6,20,5,34,53,19,8,51
9731,3.0,40.0,26.7,31.6,44.8,26.7,37.3,24.4,68.57,25.3,216.7,1003.6,56.3,6.2,0.55,3.0,2019,6,20,5,43,29,18,37,13
9732,4.0,36.1,26.0,31.4,41.6,26.0,34.9,22.1,59.17,25.9,259.4,1001.9,52.5,5.9,0.55,4.0,2019,6,20,5,42,33,18,52,39
9733,4.0,36.1,26.0,31.4,41.6,26.0,34.9,22.1,59.17,25.9,259.4,1001.9,52.5,5.9,0.55,4.0,2019,6,20,5,42,33,18,52,39
9734,5.0,33.0,24.2,28.2,35.9,24.2,29.9,21.8,70.17,18.4,236.8,1001.6,45.3,4.2,0.55,5.0,2019,6,20,5,42,12,19,13,51
9735,6.0,36.5,25.0,30.2,39.9,25.0,32.4,21.3,61.01,16.6,182.6,1001.3,43.5,2.8,0.55,6.0,2019,6,20,5,33,13,19,23,18
9736,7.0,36.0,25.0,30.5,41.6,25.0,33.0,22.1,63.4,14.8,199.6,1001.8,50.5,3.3,0.55,7.0,2019,6,20,5,16,14,19,4,6
9737,8.0,36.0,27.7,31.2,52.5,32.7,41.8,27.5,81.48,14.8,106.7,1000.8,56.0,3.8,0.55,8.0,2019,6,20,4,52,29,18,23,30
9738,9.0,36.0,25.0,30.5,41.6,25.0,33.0,22.1,63.29,14.8,204.4,1001.3,54.2,3.3,0.55,9.0,2019,6,20,5,12,55,19,2,41
9739,10.0,32.8,27.1,30.4,42.2,31.1,37.8,26.0,77.71,22.3,261.7,1005.0,47.7,3.3,0.55,10.0,2019,6,20,6,2,3,19,18,15
9740,11.0,39.0,25.0,32.2,42.3,25.0,34.7,20.6,52.91,15.5,129.3,1000.8,19.5,3.8,0.55,11.0,2019,6,20,5,23,37,19,21,37
9741,12.0,38.4,31.0,33.5,45.8,34.5,38.9,23.1,55.56,18.4,90.9,999.8,55.1,4.1,0.55,12.0,2019,6,20,4,58,52,18,43,0
9742,13.0,31.6,24.1,27.9,34.2,24.1,28.9,19.8,63.6,11.2,275.0,1004.1,53.7,7.0,0.55,13.0,2019,6,20,5,58,50,19,13,18
9743,14.0,33.4,29.1,30.7,40.9,35.0,37.6,25.3,73.2,14.8,227.1,1004.6,46.2,4.0,0.55,14.0,2019,6,20,5,57,30,19,22,47
9744,2.0,38.0,27.0,33.5,40.5,29.1,36.1,20.3,47.71,33.5,129.2,1000.6,38.2,5.6,0.59,2.0,2019,6,21,5,35,5,19,9,4
9745,3.0,37.0,28.0,31.2,42.4,32.1,37.1,24.2,68.09,44.0,218.5,1006.2,49.7,6.1,0.59,3.0,2019,6,21,5,43,41,18,37,27
9746,4.0,35.8,23.3,28.6,42.0,23.3,31.3,23.6,76.67,22.3,223.5,1002.7,64.1,5.2,0.59,4.0,2019,6,21,5,42,45,18,52,53
9747,4.0,35.8,23.3,28.6,42.0,23.3,31.3,23.6,76.67,22.3,223.5,1002.7,64.1,5.2,0.59,4.0,2019,6,21,5,42,45,18,52,53
9748,5.0,33.1,25.2,29.7,36.3,25.2,32.2,21.3,61.46,25.9,245.1,1001.6,46.9,4.3,0.59,5.0,2019,6,21,5,42,24,19,14,4
9749,6.0,36.0,29.8,32.4,40.1,31.1,35.0,20.4,49.5,18.4,253.8,1001.3,59.3,2.8,0.59,6.0,2019,6,21,5,33,25,19,23,32
9750,7.0,37.5,29.8,33.3,42.6,33.0,38.2,22.7,54.56,11.2,137.9,1001.8,55.4,3.2,0.59,7.0,2019,6,21,5,16,26,19,4,19
9751,8.0,32.0,27.0,29.2,44.1,31.2,37.5,27.3,89.53,20.5,77.1,1000.5,63.7,3.7,0.59,8.0,2019,6,21,4,52,41,18,23,44
9752,9.0,37.0,29.8,33.2,42.8,33.0,38.2,22.8,54.92,12.8,143.6,1001.4,60.7,3.2,0.59,9.0,2019,6,21,5,13,7,19,2,54
9753,10.0,33.0,28.9,30.6,41.1,35.0,37.9,25.7,75.55,25.4,237.5,1004.8,44.0,3.4,0.59,10.0,2019,6,21,6,2,15,19,18,28
9754,11.0,39.2,29.2,34.2,45.5,32.5,38.8,22.1,50.24,14.2,211.6,1000.5,42.1,3.4,0.59,11.0,2019,6,21,5,23,48,19,21,51
9755,12.0,39.0,30.0,32.6,44.8,35.1,39.5,24.6,64.29,14.8,81.0,1000.5,50.2,4.3,0.59,12.0,2019,6,21,4,59,4,18,43,13
9756,13.0,33.6,23.9,28.1,35.2,23.9,29.4,20.8,66.47,11.1,280.0,1004.0,58.8,7.0,0.59,13.0,2019,6,21,5,59,3,19,13,32
9757,14.0,34.2,29.1,30.8,41.7,35.9,38.4,25.8,75.47,9.4,238.6,1004.7,46.2,4.0,0.59,14.0,2019,6,21,5,57,42,19,23,0
9758,2.0,38.1,27.8,32.6,40.7,30.0,35.1,20.2,51.18,20.5,137.3,999.2,42.9,5.4,0.62,2.0,2019,6,22,5,35,18,19,9,17
9759,3.0,40.0,27.0,31.6,44.8,30.6,37.3,24.3,68.33,25.9,218.8,1007.8,53.8,6.5,0.62,3.0,2019,6,22,5,43,54,18,37,40
9760,4.0,31.0,24.0,27.6,37.4,24.0,30.4,23.8,80.6,20.3,276.4,1002.2,65.1,5.0,0.62,4.0,2019,6,22,5,42,58,18,53,6
9761,4.0,31.0,24.0,27.6,37.4,24.0,30.4,23.8,80.6,20.3,276.4,1002.2,65.1,5.0,0.62,4.0,2019,6,22,5,42,58,18,53,6
9762,5.0,36.2,25.2,28.3,39.1,25.2,30.2,21.2,66.37,22.3,257.5,1000.5,56.4,4.5,0.62,5.0,2019,6,22,5,42,37,19,14,17
9763,6.0,40.0,30.5,35.0,41.6,32.9,36.8,18.6,40.01,13.0,167.5,999.9,25.9,3.0,0.62,6.0,2019,6,22,5,33,38,19,23,45
9764,7.0,36.5,29.0,31.8,41.2,32.0,36.8,23.2,61.43,18.4,85.9,1002.0,62.7,3.3,0.62,7.0,2019,6,22,5,16,39,19,4,32
9765,8.0,35.0,27.0,30.2,45.8,31.2,38.2,26.6,81.9,27.7,164.3,1002.2,45.4,3.6,0.62,8.0,2019,6,22,4,52,54,18,23,57
9766,9.0,36.6,27.6,31.6,41.4,30.6,36.4,23.2,62.17,18.4,77.5,1001.9,65.8,3.2,0.62,9.0,2019,6,22,5,13,20,19,3,7
9767,10.0,32.7,29.2,30.7,40.9,34.9,37.4,25.2,72.8,25.8,271.5,1003.8,47.7,3.6,0.62,10.0,2019,6,22,6,2,28,19,18,41
9768,11.0,40.2,28.2,35.2,45.0,30.3,38.6,20.6,44.19,16.6,180.3,999.5,4.7,3.8,0.62,11.0,2019,6,22,5,24,1,19,22,4
9769,12.0,31.0,26.7,28.2,39.1,30.6,34.1,26.3,89.86,25.9,75.3,1000.9,61.4,3.3,0.62,12.0,2019,6,22,4,59,17,18,43,26
9770,13.0,32.6,24.7,28.0,35.0,24.7,29.1,20.9,66.87,14.7,270.0,1003.1,60.0,7.0,0.62,13.0,2019,6,22,5,59,16,19,13,45
9771,14.0,33.9,29.1,31.0,41.3,35.9,38.3,25.5,73.42,11.2,240.0,1003.7,38.7,4.0,0.62,14.0,2019,6,22,5,57,55,19,23,13
9772,2.0,38.1,27.0,33.4,40.5,29.2,36.1,20.4,48.37,22.3,161.7,998.8,41.1,5.6,0.67,2.0,2019,6,23,5,35,32,19,9,29
9773,3.0,36.0,27.0,31.1,44.7,30.3,37.5,25.0,71.14,24.1,154.8,1007.3,62.8,6.0,0.67,3.0,2019,6,23,5,44,8,18,37,52
9774,4.0,31.1,25.0,27.3,37.6,25.0,30.1,24.3,84.3,14.6,212.6,1001.7,71.1,5.0,0.67,4.0,2019,6,23,5,43,11,18,53,18
9775,4.0,31.1,25.0,27.3,37.6,25.0,30.1,24.3,84.3,14.6,212.6,1001.7,71.1,5.0,0.67,4.0,2019,6,23,5,43,11,18,53,18
9776,5.0,35.2,24.2,27.3,39.9,24.2,28.9,21.9,73.34,25.9,263.6,999.9,52.7,4.2,0.67,5.0,2019,6,23,5,42,51,19,14,29
9777,6.0,39.0,30.0,34.1,41.9,32.2,36.5,19.5,43.39,18.4,79.3,999.5,31.9,3.1,0.67,6.0,2019,6,23,5,33,52,19,23,56
9778,7.0,33.5,27.0,28.6,38.5,29.6,32.8,23.9,76.15,16.5,81.8,1002.3,62.7,3.0,0.67,7.0,2019,6,23,5,16,53,19,4,44
9779,8.0,36.0,27.0,30.7,46.7,31.2,39.3,26.7,80.05,25.9,162.5,1003.3,36.5,4.2,0.67,8.0,2019,6,23,4,53,7,18,24,9
9780,9.0,31.7,26.9,28.4,38.7,29.6,32.6,24.0,77.44,16.7,66.7,1002.1,67.6,2.8,0.67,9.0,2019,6,23,5,13,34,19,3,19
9781,10.0,32.7,28.9,30.8,40.7,35.1,37.6,25.1,72.12,22.9,276.5,1003.1,52.9,3.6,0.67,10.0,2019,6,23,6,2,42,19,18,53
9782,11.0,40.1,29.0,34.7,48.7,32.7,40.8,23.5,53.64,18.4,109.0,1000.1,19.7,3.9,0.67,11.0,2019,6,23,5,24,15,19,22,15
9783,12.0,37.0,27.8,32.0,45.3,33.9,39.5,25.6,70.94,22.3,86.7,1001.2,45.2,4.3,0.67,12.0,2019,6,23,4,59,31,18,43,37
9784,13.0,32.1,25.2,27.7,35.4,25.2,28.9,21.5,70.0,7.6,276.7,1002.6,86.2,7.0,0.67,13.0,2019,6,23,5,59,29,19,13,57
9785,14.0,31.7,28.9,30.0,38.5,35.3,36.8,25.6,77.25,9.4,230.0,1003.1,55.0,4.0,0.67,14.0,2019,6,23,5,58,9,19,23,25
9786,2.0,38.1,27.0,31.7,42.2,28.9,34.9,21.3,55.73,27.2,192.1,1000.4,48.1,9.4,0.71,2.0,2019,6,24,5,35,46,19,9,40
9787,3.0,37.0,26.6,30.6,43.2,26.6,36.5,25.1,75.16,24.1,232.5,1009.3,58.2,5.8,0.71,3.0,2019,6,24,5,44,21,18,38,4
9788,4.0,34.7,25.0,29.6,41.7,25.0,34.1,24.5,75.27,9.8,223.9,1002.9,64.9,5.5,0.71,4.0,2019,6,24,5,43,25,18,53,29
9789,4.0,34.7,25.0,29.6,41.7,25.0,34.1,24.5,75.27,9.8,223.9,1002.9,64.9,5.5,0.71,4.0,2019,6,24,5,43,25,18,53,29
9790,5.0,35.1,23.2,27.4,39.5,23.2,29.1,22.4,76.49,27.7,237.5,1001.5,62.5,3.8,0.71,5.0,2019,6,24,5,43,6,19,14,40
9791,6.0,38.5,29.6,32.3,43.5,33.2,36.3,22.2,56.74,22.3,122.7,1001.4,49.6,2.9,0.71,6.0,2019,6,24,5,34,6,19,24,6
9792,7.0,37.5,28.0,32.0,44.9,32.7,38.2,24.5,66.78,22.3,129.8,1002.4,59.4,3.3,0.71,7.0,2019,6,24,5,17,7,19,4,54
9793,8.0,35.2,27.0,31.1,48.7,31.2,40.8,27.2,80.63,20.5,189.3,1004.2,44.9,3.9,0.71,8.0,2019,6,24,4,53,22,18,24,19
9794,9.0,37.6,28.0,32.0,45.1,32.7,38.2,24.5,66.94,22.3,128.5,1002.3,61.6,3.2,0.71,9.0,2019,6,24,5,13,48,19,3,29
9795,10.0,31.1,27.5,29.6,38.8,31.8,35.7,25.2,77.5,17.8,216.8,1004.2,57.8,3.0,0.71,10.0,2019,6,24,6,2,56,19,19,4
9796,11.0,35.2,28.0,31.1,44.6,31.2,37.0,24.1,66.46,17.8,91.5,1002.3,61.9,3.4,0.71,11.0,2019,6,24,5,24,30,19,22,25
9797,12.0,38.0,29.0,34.0,45.8,33.6,40.8,24.2,58.31,11.2,140.4,1001.7,36.3,4.3,0.71,12.0,2019,6,24,4,59,45,18,43,48
9798,13.0,31.6,23.9,26.2,34.4,23.9,26.9,22.3,80.51,7.6,287.5,1004.0,87.4,5.5,0.71,13.0,2019,6,24,5,59,43,19,14,8
9799,14.0,31.9,28.9,30.2,38.3,34.9,37.2,25.6,76.47,14.8,252.9,1003.9,57.5,4.0,0.71,14.0,2019,6,24,5,58,23,19,23,36
9800,2.0,38.1,26.1,33.5,43.3,26.1,37.6,22.2,53.29,22.3,228.8,1001.6,33.7,6.2,0.76,2.0,2019,6,25,5,36,1,19,9,49
9801,3.0,36.0,27.0,30.5,42.3,30.1,36.7,25.0,73.77,32.5,232.1,1009.0,68.9,5.9,0.76,3.0,2019,6,25,5,44,36,18,38,15
9802,4.0,33.7,23.0,28.0,41.6,23.0,31.6,23.9,79.53,13.0,227.1,1004.4,56.7,5.2,0.76,4.0,2019,6,25,5,43,40,18,53,40
9803,4.0,33.7,23.0,28.0,41.6,23.0,31.6,23.9,79.53,13.0,227.1,1004.4,56.7,5.2,0.76,4.0,2019,6,25,5,43,40,18,53,40
9804,5.0,33.0,22.8,27.4,38.0,22.8,29.9,23.1,78.96,16.6,230.0,1002.6,46.5,4.0,0.76,5.0,2019,6,25,5,43,21,19,14,50
9805,6.0,39.0,28.9,32.7,42.6,32.8,36.8,22.1,55.44,14.8,189.3,1001.4,51.6,2.9,0.76,6.0,2019,6,25,5,34,22,19,24,16
9806,7.0,36.8,26.5,31.4,46.5,26.5,38.2,25.2,70.81,20.5,146.1,1002.2,56.6,3.1,0.76,7.0,2019,6,25,5,17,23,19,5,3
9807,8.0,37.0,29.0,32.1,49.5,35.6,41.9,26.9,75.04,27.7,205.8,1004.0,43.8,4.0,0.76,8.0,2019,6,25,4,53,37,18,24,29
9808,9.0,36.9,29.0,31.9,46.7,34.6,39.1,25.2,68.74,20.5,124.6,1001.7,58.9,3.1,0.76,9.0,2019,6,25,5,14,4,19,3,38
9809,10.0,32.0,27.2,29.6,40.6,31.1,36.1,25.5,78.91,19.0,208.8,1005.2,55.8,3.2,0.76,10.0,2019,6,25,6,3,11,19,19,15
9810,11.0,38.8,28.9,33.3,47.9,32.7,39.9,24.2,60.09,13.0,123.1,1001.0,54.7,3.3,0.76,11.0,2019,6,25,5,24,46,19,22,34
9811,12.0,40.0,31.1,35.9,49.2,39.2,43.6,24.3,52.69,18.4,267.4,1000.4,35.0,4.3,0.76,12.0,2019,6,25,5,0,1,18,43,58
9812,13.0,32.6,23.9,26.8,36.4,23.9,28.2,22.5,79.02,7.6,288.0,1004.9,78.7,7.0,0.76,13.0,2019,6,25,5,59,58,19,14,19
9813,14.0,31.7,26.4,29.1,39.6,26.4,35.0,25.8,82.99,11.2,244.3,1005.1,61.2,3.8,0.76,14.0,2019,6,25,5,58,39,19,23,46
9814,2.0,38.8,26.9,31.0,43.2,29.2,34.7,22.6,63.61,27.7,228.2,1000.7,48.4,5.4,0.81,2.0,2019,6,26,5,36,18,19,9,58
9815,3.0,37.0,25.0,30.1,43.3,25.0,35.2,24.6,74.21,29.9,227.0,1007.1,74.6,5.7,0.81,3.0,2019,6,26,5,44,50,18,38,26
9816,4.0,33.9,25.0,30.0,40.3,25.0,33.7,23.2,68.18,14.8,250.8,1003.3,54.4,6.0,0.81,4.0,2019,6,26,5,43,55,18,53,50
9817,4.0,33.9,25.0,30.0,40.3,25.0,33.7,23.2,68.18,14.8,250.8,1003.3,54.4,6.0,0.81,4.0,2019,6,26,5,43,55,18,53,50
9818,5.0,32.0,25.8,28.3,37.8,25.8,31.1,23.8,77.72,16.6,280.0,1001.8,57.8,3.4,0.81,5.0,2019,6,26,5,43,37,19,14,59
9819,6.0,40.0,28.0,35.1,43.1,31.3,38.3,20.4,45.32,14.8,251.3,999.2,50.4,3.4,0.81,6.0,2019,6,26,5,34,39,19,24,24
9820,7.0,37.5,28.0,31.9,47.0,31.3,38.0,24.3,65.27,18.4,195.5,1000.2,64.3,3.3,0.81,7.0,2019,6,26,5,17,40,19,5,12
9821,8.0,36.0,29.0,31.9,48.2,37.1,41.2,26.6,74.56,29.5,203.7,1002.0,43.7,4.5,0.81,8.0,2019,6,26,4,53,53,18,24,38
9822,9.0,37.6,28.0,32.0,47.2,31.3,38.2,24.3,64.98,18.4,206.4,999.5,67.7,3.3,0.81,9.0,2019,6,26,5,14,21,19,3,47
9823,10.0,33.0,27.7,30.1,44.0,32.3,37.4,25.9,78.53,24.1,198.0,1004.7,55.9,3.3,0.81,10.0,2019,6,26,6,3,26,19,19,24
9824,11.0,41.2,30.8,35.9,48.9,34.5,42.0,23.0,48.8,18.3,228.3,998.1,30.9,3.2,0.81,11.0,2019,6,26,5,25,3,19,22,42
9825,12.0,38.0,31.0,33.8,47.8,35.5,40.4,24.0,57.18,18.7,198.3,998.2,54.0,4.1,0.81,12.0,2019,6,26,5,0,18,18,44,6
9826,13.0,30.8,23.9,26.8,35.1,23.9,28.2,22.7,79.23,5.4,220.0,1004.6,70.0,7.0,0.81,13.0,2019,6,26,6,0,14,19,14,28
9827,14.0,33.2,29.1,30.7,40.6,35.5,38.0,25.7,75.39,11.2,244.3,1004.5,46.2,3.8,0.81,14.0,2019,6,26,5,58,54,19,23,55
9828,2.0,35.0,24.0,28.9,40.6,24.0,31.9,23.3,74.26,31.5,255.3,1000.1,54.6,5.1,0.85,2.0,2019,6,27,5,36,34,19,10,6
9829,3.0,38.0,27.0,30.9,44.5,31.2,37.5,25.3,73.7,35.9,195.6,1003.7,68.9,5.7,0.85,3.0,2019,6,27,5,45,5,18,38,36
9830,4.0,35.2,25.0,29.7,41.6,25.0,33.5,23.0,68.25,20.9,251.8,1002.1,54.5,5.7,0.85,4.0,2019,6,27,5,44,11,18,53,59
9831,4.0,35.2,25.0,29.7,41.6,25.0,33.5,23.0,68.25,20.9,251.8,1002.1,54.5,5.7,0.85,4.0,2019,6,27,5,44,11,18,53,59
9832,5.0,30.1,24.9,27.0,34.1,24.9,29.1,23.3,80.54,22.3,280.1,1000.7,67.7,3.6,0.85,5.0,2019,6,27,5,43,53,19,15,7
9833,6.0,40.0,31.0,35.0,42.9,31.9,37.3,19.2,41.04,20.4,283.8,997.5,44.7,3.1,0.85,6.0,2019,6,27,5,34,57,19,24,31
9834,7.0,40.5,29.4,35.2,46.5,34.5,40.9,23.0,51.46,14.8,200.5,997.5,37.8,3.6,0.85,7.0,2019,6,27,5,17,57,19,5,19
9835,8.0,35.0,29.5,31.9,48.7,37.4,42.2,27.1,76.42,24.1,202.5,999.8,61.0,4.0,0.85,8.0,2019,6,27,4,54,10,18,24,47
9836,9.0,40.1,29.4,35.2,46.5,34.6,40.8,23.0,51.35,14.8,204.3,996.6,40.3,3.6,0.85,9.0,2019,6,27,5,14,38,19,3,54
9837,10.0,32.4,26.9,29.0,40.4,30.6,35.1,25.8,83.26,25.9,203.5,1003.7,65.6,2.8,0.85,10.0,2019,6,27,6,3,42,19,19,33
9838,11.0,39.0,30.1,35.0,45.4,33.7,39.1,21.4,46.63,15.4,228.4,996.3,26.2,3.1,0.85,11.0,2019,6,27,5,25,21,19,22,49
9839,12.0,37.0,27.0,31.5,46.2,30.1,38.4,25.0,69.24,11.2,201.8,997.2,51.5,3.7,0.85,12.0,2019,6,27,5,0,35,18,44,13
9840,13.0,30.0,20.7,24.8,34.3,20.7,25.7,22.4,87.25,14.8,244.3,1004.0,71.2,5.7,0.85,13.0,2019,6,27,6,0,29,19,14,37
9841,14.0,33.7,29.1,31.3,41.3,35.3,39.2,25.8,73.5,9.4,235.7,1002.8,58.7,4.0,0.85,14.0,2019,6,27,5,59,11,19,24,3
9842,2.0,36.0,24.0,29.3,41.9,24.0,32.4,23.4,73.7,25.9,205.2,999.4,53.8,5.0,0.9,2.0,2019,6,28,5,36,52,19,10,13
9843,3.0,40.0,28.9,33.3,43.9,34.1,38.8,23.4,58.56,29.5,231.0,1002.8,62.4,6.3,0.9,3.0,2019,6,28,5,45,20,18,38,45
9844,4.0,32.0,24.9,28.3,37.9,24.9,31.1,22.8,72.57,25.9,259.8,1002.4,63.2,6.0,0.9,4.0,2019,6,28,5,44,27,18,54,7
9845,4.0,32.0,24.9,28.3,37.9,24.9,31.1,22.8,72.57,25.9,259.8,1002.4,63.2,6.0,0.9,4.0,2019,6,28,5,44,27,18,54,7
9846,5.0,33.2,25.2,28.7,38.1,25.2,31.6,23.2,73.38,22.1,262.2,999.4,67.1,4.2,0.9,5.0,2019,6,28,5,44,11,19,15,14
9847,6.0,40.0,31.0,35.2,44.1,34.0,38.7,20.7,44.45,22.3,294.5,996.6,42.9,3.1,0.9,6.0,2019,6,28,5,35,15,19,24,37
9848,7.0,41.5,30.3,35.6,42.9,34.7,39.1,20.6,44.32,18.4,300.1,996.4,19.8,3.5,0.9,7.0,2019,6,28,5,18,16,19,5,25
9849,8.0,32.1,29.0,30.5,42.4,35.6,39.2,26.6,80.07,18.4,199.1,998.4,66.1,3.9,0.9,8.0,2019,6,28,4,54,27,18,24,54
9850,9.0,41.2,30.3,35.6,43.0,34.8,39.2,20.7,44.42,18.4,300.0,995.7,19.8,3.5,0.9,9.0,2019,6,28,5,14,57,19,3,59
9851,10.0,29.7,25.3,27.3,36.9,25.3,30.7,25.7,91.2,29.5,255.1,1003.5,76.6,2.3,0.9,10.0,2019,6,28,6,3,59,19,19,41
9852,11.0,41.4,28.6,35.2,45.9,31.2,38.5,20.4,43.5,19.0,271.3,995.2,33.1,3.4,0.9,11.0,2019,6,28,5,25,40,19,22,54
9853,12.0,39.3,29.0,34.1,49.0,34.5,42.1,25.1,61.32,18.4,176.1,995.2,36.6,4.4,0.9,12.0,2019,6,28,5,0,53,18,44,20
9854,13.0,25.1,22.9,23.9,25.1,22.9,23.9,22.6,92.76,5.4,266.0,1004.2,89.8,5.5,0.9,13.0,2019,6,28,6,0,46,19,14,45
9855,14.0,30.4,26.2,28.9,39.7,26.2,35.9,26.6,87.63,11.2,223.3,1002.1,92.5,3.8,0.9,14.0,2019,6,28,5,59,28,19,24,11
9856,2.0,33.0,24.0,27.4,41.7,24.0,30.4,23.9,82.23,20.4,222.9,998.7,63.5,4.9,0.94,2.0,2019,6,29,5,37,10,19,10,19
9857,3.0,40.0,30.0,33.6,43.0,33.7,38.6,22.6,54.67,18.4,256.7,1002.1,51.5,6.2,0.94,3.0,2019,6,29,5,45,36,18,38,54
9858,4.0,31.0,23.3,26.8,35.5,23.3,28.4,22.5,77.76,31.1,261.1,1002.5,67.8,5.7,0.94,4.0,2019,6,29,5,44,44,18,54,15
9859,4.0,31.0,23.3,26.8,35.5,23.3,28.4,22.5,77.76,31.1,261.1,1002.5,67.8,5.7,0.94,4.0,2019,6,29,5,44,44,18,54,15
9860,5.0,33.0,23.4,27.3,37.1,23.4,29.1,22.5,76.43,20.5,243.2,999.2,62.1,4.0,0.94,5.0,2019,6,29,5,44,29,19,15,20
9861,6.0,41.0,28.0,34.2,45.1,30.7,37.2,20.4,46.79,26.9,259.5,996.7,45.5,3.4,0.94,6.0,2019,6,29,5,35,34,19,24,41
9862,7.0,41.5,30.0,35.7,45.5,32.6,39.9,21.3,44.52,13.0,201.8,995.8,26.4,3.4,0.94,7.0,2019,6,29,5,18,35,19,5,29
9863,8.0,35.1,25.0,29.7,48.7,25.0,36.9,26.5,84.03,18.4,111.6,997.9,71.2,3.4,0.94,8.0,2019,6,29,4,54,45,18,25,0
9864,9.0,41.4,30.0,35.8,45.8,32.6,40.0,21.3,44.59,13.0,201.9,995.5,30.1,3.4,0.94,9.0,2019,6,29,5,15,16,19,4,4
9865,10.0,30.0,23.9,26.8,37.5,23.9,29.3,25.0,90.34,33.6,223.0,1003.7,72.8,2.2,0.94,10.0,2019,6,29,6,4,16,19,19,48
9866,11.0,42.2,31.3,37.4,48.7,32.4,40.7,19.7,36.65,22.0,243.3,994.3,31.2,3.3,0.94,11.0,2019,6,29,5,26,0,19,22,58
9867,12.0,38.3,29.2,33.9,46.6,33.9,41.4,24.7,60.21,14.8,128.6,996.1,43.4,4.4,0.94,12.0,2019,6,29,5,1,12,18,44,25
9868,13.0,24.6,22.6,23.4,24.6,22.6,23.5,21.5,88.93,11.2,273.3,1004.4,99.8,4.7,0.94,13.0,2019,6,29,6,1,3,19,14,52
9869,14.0,28.9,26.1,27.4,36.7,26.1,31.8,26.2,93.21,7.6,206.7,1002.1,97.5,3.5,0.94,14.0,2019,6,29,5,59,45,19,24,17
9870,2.0,29.9,23.0,25.6,33.9,23.0,26.9,22.9,86.46,20.5,238.3,1000.0,64.3,4.7,0.97,2.0,2019,6,30,5,37,29,19,10,24
9871,3.0,38.0,29.3,33.1,42.3,32.4,37.3,22.1,53.9,22.3,236.7,1001.9,57.4,6.6,0.97,3.0,2019,6,30,5,45,51,18,39,2
9872,4.0,28.2,23.0,25.6,31.0,23.0,26.4,22.0,80.95,32.0,273.9,1002.6,69.2,5.5,0.97,4.0,2019,6,30,5,45,0,18,54,22
9873,4.0,28.2,23.0,25.6,31.0,23.0,26.4,22.0,80.95,32.0,273.9,1002.6,69.2,5.5,0.97,4.0,2019,6,30,5,45,0,18,54,22
9874,5.0,30.8,22.9,25.7,36.3,22.9,27.4,23.5,88.23,18.4,202.8,1000.3,69.3,2.6,0.97,5.0,2019,6,30,5,44,47,19,15,24
9875,6.0,41.1,30.0,34.1,44.2,31.9,37.1,20.4,46.12,18.4,233.4,997.0,53.4,3.1,0.97,6.0,2019,6,30,5,35,54,19,24,45
9876,7.0,35.6,25.0,32.2,45.6,25.0,39.6,25.1,67.16,27.7,108.0,996.8,47.7,3.4,0.97,7.0,2019,6,30,5,18,55,19,5,33
